X,Y,OBJECTID,CASE_ID,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,COUNTY,CITY_TIMS,POINT_X,POINT_Y,CRASH_TYPE,YEAR
-117.973919596345,33.8591242645886,2022,8911009,2019,2019/12/31 00:00:00+00,1230,2,ORANGETHORPE AV,VINE AV,E,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,FULLERTON,-117.97390747,33.85911942,AUTO-PEDESTRIAN,2022
-117.993237222046,33.8001948142863,2023,8911087,2019,2019/06/29 00:00:00+00,1848,6,BEACH BL,KATELLA AV,S,N,Y,39,-,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,STANTON,-117.9932251,33.80018997,AUTO-PEDESTRIAN,2022
-118.071873405657,33.8103838671096,2024,8911199,2019,2019/09/18 00:00:00+00,1939,3,LOS ALAMITOS BL,CERRITOS AV, ,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,LOS ALAMITOS,-118.07186127,33.81037903,AUTO-PEDESTRIAN,2022
-118.043362351072,33.7811938014995,2025,8911200,2019,2019/10/21 00:00:00+00,1418,1,LAMPSON AV,TULIP ST, ,Y,N, , ,1,1,2,0,0,2,0,0,0,0,1,0,ORANGE,SEAL BEACH,-118.04335022,33.78118896,AUTO-AUTO,2022
-117.782108931933,33.5473833653289,2026,8911208,2019,2019/11/05 00:00:00+00,0747,2,LAGUNA CANYON RD,LAGUNA CANYON FRONTAGE RD,W,N,Y, , ,1,1,2,2,0,0,0,0,0,0,0,0,ORANGE,LAGUNA BEACH,-117.78209686,33.54737854,AUTO-AUTO,2022
-117.896038715558,33.7453852425612,2027,8911243,2019,2019/06/28 00:00:00+00,2237,5,1ST ST,TOWNSEND ST,W,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,SANTA ANA,-117.89602661,33.7453804,AUTO-PEDESTRIAN,2022
-117.634472497442,33.6029558896152,2028,8911245,2019,2019/10/17 00:00:00+00,1345,4,LA PAZ RD,OLYMPIAD RD, ,Y,N, , ,1,1,3,0,3,0,0,0,0,0,0,0,ORANGE,MISSION VIEJO,-117.63446045,33.60295105,AUTO-AUTO,2022
-117.888271988747,33.7272043936683,2029,8911247,2019,2019/11/03 00:00:00+00,1337,7,EDINGER AV,PACIFIC AV,E,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,SANTA ANA,-117.88825989,33.72719955,AUTO-PEDESTRIAN,2022
-117.91371603373,33.8472491147508,2030,8911250,2019,2019/11/12 00:00:00+00,1718,2,OLIVE ST,LA PALMA AV,S,N,N, , ,1,1,1,1,0,0,1,1,0,0,0,0,ORANGE,ANAHEIM,-117.91370392,33.84724426,AUTO-PEDESTRIAN,2022
-117.673977505125,33.552929941116,2031,8911252,2019,2019/12/09 00:00:00+00,2110,1,CAMINO CAPISTRANO,PASEO DE COLINAS,N,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,LAGUNA NIGUEL,-117.67396545,33.55292511,AUTO-PEDESTRIAN,2022
-117.920460412647,33.7671061297849,2032,8911253,2019,2019/12/27 00:00:00+00,1800,5,HARBOR BL,TRASK AV, ,Y,N, , ,1,1,0,0,0,0,0,0,1,0,0,0,ORANGE,GARDEN GROVE,-117.9204483,33.76710129,AUTO-BICYCLIST,2022
-117.915302935575,33.6956148812122,2033,8911271,2019,2019/11/21 00:00:00+00,1953,4,SUNFLOWER AV,SUSAN ST,W,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,COSTA MESA,-117.91529083,33.69561005,AUTO-PEDESTRIAN,2022
-118.003338539129,33.7591448514076,2034,8911272,2019,2019/12/15 00:00:00+00,1858,7,WESTMINSTER BL,CHERRY ST, ,Y,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,WESTMINSTER,-118.00332642,33.75914001,AUTO-PEDESTRIAN,2022
-117.946415617732,33.7741862073965,2035,8911332,2019,2019/10/12 00:00:00+00,2050,6,GARDEN GROVE BL,BENTON ST, ,Y,N, , ,1,2,0,0,0,0,2,0,0,0,0,0,ORANGE,GARDEN GROVE,-117.9464035,33.77418137,AUTO-PEDESTRIAN,2022
-117.993061745189,33.7872477296498,2036,8911367,2019,2019/09/29 00:00:00+00,0025,7,RT 39,CHAPMAN AV,S,N,Y,39,-,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,STANTON,-117.99304962,33.78724289,AUTO-PEDESTRIAN,2022
-117.693234102824,33.5818567934047,2037,8911369,2019,2019/12/21 00:00:00+00,1720,6,LA PAZ RD,APPALOOSA PL,W,N,N, , ,1,1,0,0,0,0,0,0,0,0,0,0,ORANGE,LAGUNA HILLS,-117.69322205,33.58185196,AUTO-AUTO,2022
-117.877819726581,33.8528834251802,2038,8911456,2019,2019/10/02 00:00:00+00,0550,3,MIRALOMA AV,SUNSHINE WY, ,Y,N, , ,1,1,1,1,0,0,0,0,0,0,1,1,ORANGE,ANAHEIM,-117.87780762,33.85287857,AUTO-AUTO,2022
-117.889187524595,33.8349314570297,2039,8911539,2019,2019/08/18 00:00:00+00,1823,7,STATE COLLEGE BL,E VIRGINIA AV,S,N,N, , ,1,1,0,0,0,0,0,0,1,0,0,0,ORANGE,ANAHEIM,-117.88917542,33.83492661,AUTO-BICYCLIST,2022
-117.851895032409,33.7599230581877,2040,8911579,2019,2019/11/27 00:00:00+00,1936,3,17TH ST,GRAND AV,E,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,SANTA ANA,-117.85188293,33.75991821,AUTO-PEDESTRIAN,2022
-117.907910052547,33.7147341458253,2041,8911581,2019,2019/12/05 00:00:00+00,2002,4,FAIRVIEW ST,WARNER AV,S,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,SANTA ANA,-117.90789795,33.71472931,AUTO-PEDESTRIAN,2022
-117.874127081504,33.630776466563,2042,8911671,2019,2019/09/24 00:00:00+00,1521,2,FORD RD,JAMBOREE RD,E,N,N, , ,1,1,2,0,1,1,0,0,0,0,0,0,ORANGE,NEWPORT BEACH,-117.87411499,33.63077164,AUTO-AUTO,2022
-117.874127081504,33.630776466563,2043,81100034,2019,2019/09/24 00:00:00+00,1521,2,FORD RD,JAMBOREE RD,E,N,N, , ,2,0,3,1,1,1,0,0,0,0,0,0,ORANGE,NEWPORT BEACH,-117.87411499,33.63077164,AUTO-AUTO,2022
-117.74494615311,33.6555109735541,2044,8911743,2019,2019/12/17 00:00:00+00,1932,2,ALTON PKWY,ENTERPRISE,W,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,IRVINE,-117.74493408,33.65550613,AUTO-PEDESTRIAN,2022
-117.963062954269,33.7087565114002,2045,8911859,2019,2019/02/07 00:00:00+00,1618,4,BUSHARD ST,SLATER AV, ,Y,N, , ,1,1,0,0,0,0,0,0,1,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.96305084,33.70875168,AUTO-BICYCLIST,2022
-117.930905044538,33.6288538558522,2046,8914038,2019,2019/07/24 00:00:00+00,1048,3,15TH ST,SUPERIOR AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,NEWPORT BEACH,-117.93089294,33.62884903,AUTO-BICYCLIST,2022
-117.988690100175,33.7719851249377,2047,8915019,2019,2019/06/18 00:00:00+00,1739,2,LARSON AV,COAST ST,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,GARDEN GROVE,-117.98867798,33.77198029,AUTO-PEDESTRIAN,2022
-117.889362999889,33.8251658306621,2048,8915367,2019,2019/07/24 00:00:00+00,1321,3,SOUTH STATE COLLEGE BL,E WAGNER AV,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,ANAHEIM,-117.88935089,33.82516098,AUTO-AUTO,2022
-117.965893466655,33.7884836938116,2049,8915629,2019,2019/03/15 00:00:00+00,0748,5,CHAPMAN AV,GILBERT ST,E,N,N, , ,2,0,3,1,1,1,0,0,0,0,0,0,ORANGE,GARDEN GROVE,-117.96588135,33.78847885,AUTO-AUTO,2022
-117.7129408346,33.6127443989034,2050,8915782,2019,2019/05/28 00:00:00+00,1850,2,EL TORO RD,PASEO DE VALENCIA, ,Y,N, , ,2,0,3,1,1,1,0,0,0,0,0,0,ORANGE,LAGUNA HILLS,-117.71292877,33.61273956,AUTO-AUTO,2022
-118.071865777145,33.8122339957028,2051,8916200,2019,2019/07/16 00:00:00+00,1533,2,LOS ALAMITOS BL,CERRITOS AV,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,LOS ALAMITOS,-118.07185364,33.81222916,AUTO-PEDESTRIAN,2022
-117.653271331319,33.6277056465879,2052,8917207,2019,2019/05/24 00:00:00+00,0725,5,ALICIA PKWY,MARGUERITE PKWY,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,MISSION VIEJO,-117.65325928,33.62770081,AUTO-PEDESTRIAN,2022
-117.959171979007,33.9172526289391,2053,8917989,2019,2019/07/28 00:00:00+00,1100,7,S IDAHO,IMPERIAL,S,N,Y,90,6,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,LA HABRA,-117.95915985,33.91724777,AUTO-AUTO,2022
-117.96802970304,33.8593531471285,2054,8942810,2019,2019/05/01 00:00:00+00,1605,3,SOUTH GILBERT ST,W ORANGETHORPE AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,FULLERTON,-117.96801758,33.8593483,AUTO-BICYCLIST,2022
-117.802578613381,33.7008639113755,2055,8920777,2019,2019/07/07 00:00:00+00,1920,7,HARVARD AV,IRVINE CENTER DR, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,IRVINE,-117.80256653,33.70085907,AUTO-BICYCLIST,2022
-117.841709780552,33.6510859186988,2056,8920781,2019,2019/07/17 00:00:00+00,0827,3,CAMPUS,BRIDGE, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,IRVINE,-117.84169769,33.65108109,AUTO-BICYCLIST,2022
-117.92197102382,33.6495829238438,2057,8921908,2019,2019/07/17 00:00:00+00,1601,3,MAPLE AV,KNOWELL PL,S,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,COSTA MESA,-117.92195892,33.64957809,AUTO-BICYCLIST,2022
-117.98482199623,33.7665835129662,2058,8924436,2019,2019/08/05 00:00:00+00,1003,1,TRASK AV,JEFFERSON ST,E,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,WESTMINSTER,-117.98480988,33.76657867,AUTO-AUTO,2022
-117.865498258066,33.9195834149272,2059,8924606,2019,2019/07/13 00:00:00+00,2125,6,COUNTRY HILL RD,KRAEMER BL,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,BREA,-117.86548615,33.91957855,AUTO-AUTO,2022
-117.74313037561,33.8896037123878,2060,8928515,2019,2019/07/10 00:00:00+00,1000,3,HIDDEN HILLS RD,STONEWOOD DR, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,YORBA LINDA,-117.74311829,33.88959885,AUTO-BICYCLIST,2022
-118.001621928546,33.7954722178381,2061,8928519,2019,2019/07/23 00:00:00+00,1235,2,WESTERN AV,ORANGEWOOD AV,S,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,STANTON,-118.0016098,33.79546738,AUTO-AUTO,2022
-117.719479226061,33.6037378974771,2062,8928653,2019,2019/08/25 00:00:00+00,1351,7,MOULTON PKWY,CALLE CORTEZ,N,N,N, , ,2,0,7,1,6,0,0,0,0,0,0,0,ORANGE,LAGUNA WOODS,-117.71946716,33.60373306,AUTO-AUTO,2022
-117.889172267195,33.849309052904,2063,8929465,2019,2019/08/22 00:00:00+00,1855,4,NORTH STATE COLLEGE BL,E BALSAM AV,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,ANAHEIM,-117.88916016,33.8493042,AUTO-PEDESTRIAN,2022
-117.821301156794,33.78780468516,2064,8929593,2019,2019/08/28 00:00:00+00,2228,3,EAST CHAPMAN AV,S KATHLEEN LN,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,ORANGE,-117.82128906,33.78779984,AUTO-AUTO,2022
-118.036961290232,33.8102465402371,2065,8931071,2019,2019/08/13 00:00:00+00,1456,2,WALKER ST,CERRITOS AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,CYPRESS,-118.03694916,33.8102417,AUTO-AUTO,2022
-117.917317092661,33.6561747212763,2066,8931104,2019,2019/08/10 00:00:00+00,2014,6,W WILSON ST,COLLEGE AV,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,COSTA MESA,-117.91730499,33.65616989,AUTO-PEDESTRIAN,2022
-117.913998305529,33.6526079787627,2067,8931112,2019,2019/08/20 00:00:00+00,0826,2,VICTORIA ST,THURIN ST,E,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,COSTA MESA,-117.91398621,33.65260315,AUTO-AUTO,2022
-118.010899276119,33.8250780855802,2068,8931715,2019,2019/08/23 00:00:00+00,1714,5,KNOTT AV,ORANGE AV,N,N,N, , ,2,0,3,1,1,1,0,0,0,0,0,0,ORANGE,ANAHEIM,-118.01088715,33.82507324,AUTO-AUTO,2022
-118.010891646399,33.8246470255697,2069,9014604,2019,2019/11/15 00:00:00+00,1933,5,KNOTT AV,ORANGE AV,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,ANAHEIM,-118.01087952,33.82464218,AUTO-PEDESTRIAN,2022
-118.028462142839,33.7956934684655,2070,8932600,2019,2019/09/01 00:00:00+00,1712,7,ORANGEWOOD AV,VALLEY VIEW ST,E,N,N, , ,2,0,3,1,2,0,0,0,0,0,0,0,ORANGE,CYPRESS,-118.02845001,33.79568863,AUTO-AUTO,2022
-117.989727696534,33.7536631319935,2071,8933000,2019,2019/08/10 00:00:00+00,0153,6,RT 39,11TH ST, ,Y,Y,39,5,2,0,2,2,0,0,0,0,0,0,0,0,ORANGE,WESTMINSTER,-117.98971558,33.75365829,AUTO-AUTO,2022
-117.659100184992,33.570916241635,2072,8933049,2019,2019/08/23 00:00:00+00,1620,5,MARGUERITE PKWY,LA SIERRA DR, ,Y,N, , ,2,0,3,2,0,1,0,0,0,0,0,0,ORANGE,MISSION VIEJO,-117.65908813,33.57091141,AUTO-AUTO,2022
-117.650478970575,33.6078539602099,2073,8933086,2019,2019/08/02 00:00:00+00,1850,5,JERONIMO RD,VIA SAN FERNANDO, ,Y,N, , ,2,0,4,1,1,2,0,0,0,0,0,0,ORANGE,MISSION VIEJO,-117.65046692,33.60784912,AUTO-AUTO,2022
-117.995281890941,33.6866465222586,2074,8934200,2019,2019/08/20 00:00:00+00,2332,2,GARFIELD AV,HUNTINGTON ST,E,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,HUNTINGTON BEACH,-117.99526978,33.68664169,AUTO-BICYCLIST,2022
-117.972363191678,33.7535486919987,2075,8934676,2019,2019/08/12 00:00:00+00,1511,1,MAGNOLIA ST,HAZARD AV,N,N,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,ORANGE,WESTMINSTER,-117.97235107,33.75354385,AUTO-AUTO,2022
-117.924870213348,33.8830347932178,2076,8935365,2019,2019/05/09 00:00:00+00,1532,4,HARBOR BL,VALLEY VIEW DR, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,FULLERTON,-117.92485809,33.88302994,AUTO-AUTO,2022
-117.972683635226,33.8591318943921,2077,8935747,2019,2019/08/16 00:00:00+00,2147,5,ORANGETHORPE AV,NICKLETT AV,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,FULLERTON,-117.97267151,33.85912704,AUTO-PEDESTRIAN,2022
-117.989491185601,33.7521639557075,2078,8936229,2019,2019/08/09 00:00:00+00,2208,5,RT 39,HAZARD AV,N,N,Y,39,-,2,0,3,1,1,1,0,1,0,0,0,0,ORANGE,WESTMINSTER,-117.98947906,33.75215912,AUTO-PEDESTRIAN,2022
-118.015980448441,33.7663431854337,2079,8937652,2019,2019/08/21 00:00:00+00,0233,3,EDWARDS ST,TRASK AV, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,WESTMINSTER,-118.01596832,33.76633835,AUTO-PEDESTRIAN,2022
-117.689091345389,33.6455355417088,2080,8938112,2019,2019/09/01 00:00:00+00,1223,7,LAKE FOREST DR,SERRANO RD, ,Y,N, , ,2,0,4,1,2,1,0,0,0,0,0,0,ORANGE,LAKE FOREST,-117.68907928,33.6455307,AUTO-AUTO,2022
-117.989582738242,33.7619486553458,2081,8939033,2019,2019/08/14 00:00:00+00,1930,3,RT 39,20TH ST, ,Y,Y,39,5,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,WESTMINSTER,-117.98957062,33.76194382,AUTO-AUTO,2022
-117.706669467044,33.5632601406922,2082,8939174,2018,2018/12/09 00:00:00+00,1225,7,AVILA RD,LA PAZ RD,E,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,LAGUNA NIGUEL,-117.70665741,33.56325531,AUTO-PEDESTRIAN,2022
-118.001965251402,33.8049631852618,2083,8939297,2019,2019/04/08 00:00:00+00,2322,1,WESTERN AV,SYRACUSE AV,S,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,STANTON,-118.00195313,33.80495834,AUTO-PEDESTRIAN,2022
-117.989010530052,33.7161112475434,2084,8939313,2019,2019/03/10 00:00:00+00,0317,7,RT 39,WARNER AV,N,N,Y,39,-,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,HUNTINGTON BEACH,-117.98899841,33.71610641,AUTO-PEDESTRIAN,2022
-117.989659031415,33.7466402732647,2085,8939316,2019,2019/06/09 00:00:00+00,0421,7,RT 39,WASHINGTON AV,N,N,Y,39,-,1,1,0,0,0,0,0,0,1,0,0,0,ORANGE,WESTMINSTER,-117.98964691,33.74663544,AUTO-BICYCLIST,2022
-117.690693513712,33.5745554617752,2086,8939319,2018,2018/11/23 00:00:00+00,1513,5,OSO PKWY,NELLIE GAIL RD, ,Y,N, , ,1,1,1,0,1,0,0,0,0,0,1,0,ORANGE,LAGUNA HILLS,-117.69068146,33.57455063,AUTO-AUTO,2022
-118.032719339694,33.7299051917364,2087,8939323,2019,2019/06/26 00:00:00+00,1909,3,EDINGER AV,GRAHAM ST, ,Y,N, , ,1,1,1,1,0,0,0,0,0,0,0,0,ORANGE,HUNTINGTON BEACH,-118.03270721,33.72990036,AUTO-AUTO,2022
-117.988987642064,33.7130861922241,2088,8939324,2019,2019/07/19 00:00:00+00,2249,5,RT 39,CYPRESS,S,N,Y,39,-,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,HUNTINGTON BEACH,-117.98897552,33.71308136,AUTO-PEDESTRIAN,2022
-118.007130348676,33.7554751124345,2089,8939353,2019,2019/07/24 00:00:00+00,2210,3,GOLDENWEST ST,MAIN ST, ,Y,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,WESTMINSTER,-118.00711823,33.75547028,AUTO-PEDESTRIAN,2022
-118.042736738729,33.7538729372701,2090,8939370,2019,2019/08/23 00:00:00+00,1455,5,BOLSA CHICA RD,HAMPTON CT,S,N,N, , ,1,1,0,0,0,0,0,0,0,0,1,0,ORANGE,WESTMINSTER,-118.04272461,33.7538681,AUTO-AUTO,2022
-117.78189530774,33.5403910239209,2091,8939378,2018,2018/12/26 00:00:00+00,1921,3,RT 1,LEGION ST, ,N,Y,1,-,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,LAGUNA BEACH,-117.78188324,33.5403862,AUTO-PEDESTRIAN,2022
-117.78730456454,33.7305460751217,2092,8939379,2019,2019/07/04 00:00:00+00,2054,4,JAMBOREE RD,IRVINE BL, ,Y,N, , ,1,1,1,0,1,0,0,0,0,0,0,0,ORANGE,TUSTIN,-117.78729248,33.73054123,AUTO-AUTO,2022
-117.937733364078,33.7599802737049,2093,8939404,2019,2019/05/04 00:00:00+00,2337,6,EUCLID ST,WESTMINSTER AV,N,N,N, , ,1,1,1,0,1,0,0,0,0,0,0,0,ORANGE,GARDEN GROVE,-117.93772125,33.75997543,AUTO-AUTO,2022
-117.993488985168,33.7083941134186,2094,8939441,2019,2019/09/25 00:00:00+00,1713,3,SLATER AV,MORGAN, ,Y,N, , ,1,1,0,0,0,0,0,0,0,0,1,0,ORANGE,HUNTINGTON BEACH,-117.99347687,33.70838928,AUTO-AUTO,2022
-117.819660834057,33.7458010488235,2095,8939458,2019,2019/11/10 00:00:00+00,1743,7,1ST ST,CENTENNIAL WY,W,N,N, , ,1,1,1,0,1,0,1,0,0,0,0,0,ORANGE,TUSTIN,-117.81964874,33.7457962,AUTO-PEDESTRIAN,2022
-117.941952429355,33.8665934444449,2096,8939471,2019,2019/04/01 00:00:00+00,0951,1,VALENCIA DR,EUCLID ST, ,Y,N, , ,1,1,2,1,1,0,0,0,0,0,0,0,ORANGE,FULLERTON,-117.94194031,33.86658859,AUTO-AUTO,2022
-117.941784581392,33.8569155566246,2097,8939472,2019,2019/05/08 00:00:00+00,1800,3,EUCLID ST,BAKER AV, ,Y,N, , ,1,1,2,0,2,0,0,0,0,0,1,0,ORANGE,FULLERTON,-117.94177246,33.85691071,AUTO-AUTO,2022
-117.994854660388,33.8735133030224,2098,8939480,2019,2019/06/19 00:00:00+00,2119,3,ARTESIA BL,MARSHALL AV, ,Y,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,BUENA PARK,-117.99484253,33.87350845,AUTO-PEDESTRIAN,2022
-117.855061230657,33.7456103118173,2099,8939545,2019,2019/05/05 00:00:00+00,2033,7,1ST ST,STANDARD AV,E,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,SANTA ANA,-117.85504913,33.74560547,AUTO-PEDESTRIAN,2022
-117.935871788408,33.7164736466412,2100,8939578,2019,2019/11/04 00:00:00+00,1421,1,WARNER AV,EUCLID ST,E,N,N, , ,1,1,4,0,2,2,0,0,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.93585968,33.71646881,AUTO-AUTO,2022
-117.816479379924,33.8023653865267,2101,8939642,2019,2019/06/05 00:00:00+00,1641,3,E COLLINS AV,ROBERTO ST, ,Y,N, , ,1,1,1,1,0,0,0,0,0,0,1,0,ORANGE,ORANGE,-117.81646729,33.80236053,AUTO-AUTO,2022
-117.937054343621,33.7042437259163,2102,8939645,2019,2019/08/08 00:00:00+00,1556,4,EUCLID ST,SOUTHPARK AV, ,Y,N, , ,1,1,2,0,0,2,0,0,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.93704224,33.70423889,AUTO-AUTO,2022
-117.622921579401,33.4326334522368,2103,8941069,2019,2019/06/28 00:00:00+00,1855,5,CALLE VALLE,NORTH EL CAMINO REAL,E,N,N, , ,2,0,3,2,0,1,0,0,0,0,0,0,ORANGE,SAN CLEMENTE,-117.62290955,33.43262863,AUTO-AUTO,2022
-117.845699954735,33.6557245909233,2104,8941704,2019,2019/06/08 00:00:00+00,2217,6,CAMPUS DR,UNIVERSITY DR,W,N,N, , ,2,0,4,3,0,1,0,0,0,0,0,0,ORANGE,IRVINE,-117.84568787,33.65571976,AUTO-AUTO,2022
-117.691326757628,33.6264200919481,2105,8941750,2019,2019/09/08 00:00:00+00,1510,7,ORANGE AV,FRONT ST,E,N,N, , ,2,0,3,1,2,0,0,0,0,0,0,0,ORANGE,LAKE FOREST,-117.6913147,33.62641525,AUTO-AUTO,2022
-118.020565718215,33.8029909856801,2106,8942278,2019,2019/09/30 00:00:00+00,0415,1,KATELLA AV,HOLDER ST,W,N,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,ORANGE,CYPRESS,-118.02055359,33.80298615,AUTO-AUTO,2022
-117.885739026424,33.6845331858528,2107,8945936,2019,2019/09/20 00:00:00+00,2039,5,BRISTOL ST,HOTEL WY,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,COSTA MESA,-117.88572693,33.68452835,AUTO-PEDESTRIAN,2022
-117.8820311378,33.6666079210873,2108,8946085,2019,2019/08/30 00:00:00+00,2140,5,BRISTOL ST,SANTA ANA AV,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,COSTA MESA,-117.88201904,33.66660309,AUTO-PEDESTRIAN,2022
-117.86211079794,33.8233271478905,2109,8946133,2019,2019/09/06 00:00:00+00,1042,5,N BATAVIA ST,W SOUTHERN AV,S,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,ORANGE,-117.86209869,33.8233223,AUTO-BICYCLIST,2022
-117.967549046422,33.8020258706153,2110,8946378,2019,2019/05/01 00:00:00+00,1927,3,GILBERT ST,MAUREEN DR, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,GARDEN GROVE,-117.96753693,33.80202103,AUTO-PEDESTRIAN,2022
-117.885746655165,33.6839228339793,2111,8948312,2019,2019/08/09 00:00:00+00,2120,5,BRISTOL ST,HOTEL WY,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,COSTA MESA,-117.88573456,33.683918,AUTO-PEDESTRIAN,2022
-117.915249538824,33.8070231274989,2112,8948725,2019,2019/09/13 00:00:00+00,2245,5,DISNEY WY,HARBOR BL,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,ANAHEIM,-117.91523743,33.80701828,AUTO-BICYCLIST,2022
-117.934460355186,33.7760935574531,2113,8950006,2019,2019/08/20 00:00:00+00,0930,2,ACACIA PKWY,7TH ST, ,Y,N, , ,2,0,2,1,1,0,0,0,0,0,0,1,ORANGE,GARDEN GROVE,-117.93444824,33.77608871,AUTO-AUTO,2022
-117.976185526816,33.8493357505812,2114,8950047,2019,2019/08/26 00:00:00+00,0743,1,MAGNOLIA AV,WOODLAND DR, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,ANAHEIM,-117.9761734,33.8493309,AUTO-AUTO,2022
-118.011074752434,33.8320246508052,2115,8953208,2019,2019/06/13 00:00:00+00,0405,4,KNOTT AV,LINCOLN AV,N,N,N, , ,2,0,2,1,0,1,0,1,0,0,0,0,ORANGE,BUENA PARK,-118.01106262,33.83201981,AUTO-PEDESTRIAN,2022
-117.912823380862,33.6801157642123,2116,8955934,2019,2019/08/17 00:00:00+00,2213,6,W BAKER ST,DONNYBROOK LN, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,COSTA MESA,-117.91281128,33.68011093,AUTO-AUTO,2022
-117.992191988566,33.7156763715706,2117,8956710,2019,2019/09/26 00:00:00+00,2101,4,WARNER AV,MILLSTREAM,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,HUNTINGTON BEACH,-117.99217987,33.71567154,AUTO-PEDESTRIAN,2022
